0 30100000000 1.0
Linear 3 explicit
 1.780000 -21.57061704368627 -33.86018748573012 -73.40702756865063
 1.790000 45.261967712829446 -21.663710114619157 -32.29297911118047
 1.800000 -35.50782178671849 -7.022856521789344 -4.57638991449962
 1.810000 -47.05525823347787 -19.840136329178833 -65.19968314303546
 1.820000 6.134067762526698 -17.11718739234042 -35.83241837155652
 1.830000 18.959241907363037 -34.482364018552815 -70.82538687913315
 1.840000 -45.912022047575796 -21.781912283454346 -33.44985652759023
 1.850000 36.085416213858444 -6.603511555727778 -4.589427133992709
 1.860000 45.35076962820091 -20.319806998552636 -62.79907801870317
 1.870000 -7.805930950483315 -16.792511475646002 -37.50018197198896
 1.880000 -22.36670906256475 -33.88085769494688 -73.38941944787013
 1.890000 43.93971501028762 -21.685813674577012 -32.35546912979812
 1.900000 -36.30684426801578 -7.018494548971534 -4.577208222178745
 1.910000 -46.81218409304202 -19.835206840674275 -65.25654182628837
 1.920000 7.249742220834662 -17.13047796715167 -35.82311925159087
 1.930000 20.13818288518766 -34.50443863819753 -70.83985720229856
 1.940000 -45.626632607298745 -21.80336068447725 -33.45188071673775
 1.950000 35.275965726563044 -6.627809038383312 -4.617682206743416
 1.960000 44.07102460326874 -20.30121086627635 -62.80425582544255
 1.970000 -8.60223657667089 -16.799111652909254 -37.53076005437772
 1.980000 -22.16179480256571 -33.87147754808278 -73.414172692221
 1.990000 45.004477058806515 -21.67542789756955 -32.29863835715243
 2.000000 -35.23677371225296 -7.032034712801026 -4.580380168844581
 2.010000 -46.47927356843391 -19.825718234132523 -65.19430312603143
 2.020000 6.584283410174677 -17.119060182085903 -35.839731539518425
 2.030000 18.979518245652827 -34.481178409306324 -70.84137555298632
 2.040000 -46.34880446488279 -21.78131976528798 -33.43501940904527
 2.050000 35.546790793730366 -6.6153999197329965 -4.604493757878583
 2.060000 45.09276251188169 -20.317418254063284 -62.78017284485291
 2.070000 -7.584380988718351 -16.79035539578595 -37.51174479291214
 2.080000 -21.837492948547407 -33.87023376200159 -73.38997954046111
 2.090000 44.355606593631045 -21.674336924632087 -32.340377795739855
 2.100000 -36.32731911483156 -7.013275881560576 -4.573412614257011
 2.110000 -47.226271647849615 -19.840341707529845 -65.24143397434115
 2.120000 6.7484815896054755 -17.12434062392036 -35.8148256164713
 2.130000 19.895190948636554 -34.501293830191074 -70.82527765455215
 2.140000 -45.40810823945907 -21.80085976987057 -33.462530140345066
 2.150000 35.77150771104921 -6.617432135538346 -4.606731831956115
 2.160000 44.48295689750938 -20.308200897871217 -62.81985509125221
 2.170000 -8.584235948518938 -16.800522157464755 -37.52136007646696
 2.180000 -22.530610880671418 -33.88057781352788 -73.41120280959272
 2.190000 44.539508801086214 -21.684713454223367 -32.3196804225994
 2.200000 -35.430383254582345 -7.032493767219652 -4.581144846544019
 2.210000 -46.28420993128972 -19.82381976468146 -65.21378102797058
 2.220000 7.0268537289031485 -17.12432748317506 -35.83952151467606
 2.230000 19.355294474547605 -34.48739801038721 -70.84859926151562
 2.240000 -46.345997164482725 -21.78704523099387 -33.430852649655804
 2.250000 35.18387831187713 -6.624216486822349 -4.61384568522258
 2.260000 44.636801436296054 -20.309986130745898 -62.77542614116665
 2.270000 -7.793146742081234 -16.79141342249919 -37.52220771099537
 2.280000 -21.669884906066557 -33.86502934580827 -73.39740938001438
 2.290000 44.772067216001986 -21.66881690164844 -32.31998813743165
 2.300000 -35.99468659763094 -7.016875923698354 -4.57494045788218
 2.310000 -47.202764677843845 -19.840112303867272 -65.22200160927548
 2.320000 6.441011958256325 -17.120370495912702 -35.82074491630626
 2.330000 19.485175992539126 -34.4928752134136 -70.8231967353176
 2.340000 -45.59041858817774 -21.792935102541968 -33.45870586975196
 2.350000 35.95465314132355 -6.611010874315382 -4.5991577239346615
 2.360000 44.88427457098251 -20.314148216731695 -62.81392471529978
 2.370000 -8.262619336196224 -16.79770310566736 -37.512506567187465
 2.380000 -22.503225122773074 -33.88192692669929 -73.40249700472788
 2.390000 44.24303452062736 -21.686239117457976 -32.33697606592128
 2.400000 -35.81086377215984 -7.026867722517687 -4.579655838069808
 2.410000 -46.47957122078057 -19.828285971903753 -65.23317724694061
 2.420000 7.166348947480387 -17.127273027899044 -35.83245038316779
 2.430000 19.717236860511605 -34.49490275897746 -70.84536728698158
 2.440000 -46.05062957877548 -21.794288145135827 -33.43886508667477
 2.450000 35.18198770334919 -6.626710761673609 -4.6164757209553535
 2.460000 44.354961271857945 -20.30563436308394 -62.78681537089551
 2.470000 -8.147878504507105 -16.794701635736615 -37.527138552214836
 2.480000 -21.85353145127644 -33.86718966082256 -73.40532650907727
 2.490000 44.91266287786557 -21.67096683585999 -32.30933512900277
 2.500000 -35.64744240759461 -7.023586933093476 -4.577647174128222
 2.510000 -46.903183840129685 -19.83453159094232 -65.20900007561514
 2.520000 6.4666246885491745 -17.119487880284524 -35.82949845883641
 2.530000 19.233437130911085 -34.48714853181865 -70.83046465385331
 2.540000 -45.92109295199518 -21.787207360636607 -33.4485139956595
 2.550000 35.80714150310313 -6.612076828789755 -4.600359227211932
 2.560000 45.01305856263457 -20.316058247836636 -62.799147681245216
 2.570000 -7.949923275524867 -16.794243715582766 -37.511100484105484
 2.580000 -22.22757001173764 -33.877228481501746 -73.39629490309864
 2.590000 44.25685323886708 -21.681520168525893 -32.3403738598245
 2.600000 -36.06372603134029 -7.020779672710915 -4.577220261029542
 2.610000 -46.80668351750444 -19.83381625580637 -65.23890229154905
 2.620000 7.0103573095171186 -17.126434809343408 -35.82477351717442
 2.630000 19.829902679515385 -34.49817051458324 -70.83669026071162
 2.640000 -45.755062688876016 -21.797678559148594 -33.44948909102368
 2.650000 35.423138574799225 -6.623292857866867 -4.6129225587597915
 2.660000 44.37652390914417 -20.306325517195333 -62.801693414203726
 2.670000 -8.365402280193308 -16.797453351378238 -37.52552142883419
 2.680000 -22.15097914488888 -33.87294063348067 -73.40870862804007
 2.690000 44.77507074353406 -21.67686983756186 -32.312607651049404
 2.700000 -35.52062205214568 -7.028062872266087 -4.579581823489825
 2.710000 -46.617222735646465 -19.828937339584144 -65.20875150234087
 2.720000 6.698403237682967 -17.12109321765486 -35.834156516438284
 2.730000 19.255056866166257 -34.48664542957489 -70.83857931502506
 2.740000 -46.13190446376893 -21.786662690329422 -33.44055296993931
 2.750000 35.53559809555859 -6.617519115143183 -4.606719532570137
 2.760000 44.87371766387548 -20.314122390049945 -62.788488558675084
 2.770000 -7.8504009250959825 -16.792844702431374 -37.51607449507824
 2.780000 -21.968036927764416 -33.871777227300015 -73.39631396013708
 2.790000 44.469617447727266 -21.675799618139017 -32.3325417326599
 2.800000 -36.06351054264637 -7.01852423567825 -4.575979090921155
 2.810000 -47.00555580503965 -19.836471306051905 -65.23170232258796
 2.820000 6.759389620630557 -17.123540676465353 -35.821682860909206
 2.830000 19.700644847029395 -34.49632195286004 -70.8298891820494
 2.840000 -45.65516579410492 -21.796209400718126 -33.45468337523694
 2.850000 35.66755125939821 -6.6181697603981 -4.607490533232314
 2.860000 44.58734641027033 -20.30991302095609 -62.808993710761456
 2.870000 -8.34678288801797 -16.798017258127743 -37.52064144563466
 2.880000 -22.327746739092078 -33.87735374852571 -73.40688629284985
 2.890000 44.54195746101535 -21.68138236346585 -32.32320087426532
 2.900000 -35.625646228631695 -7.028116179799913 -4.579884250715326
 2.910000 -46.52940103564765 -19.82817612680077 -65.21872571045208
 2.920000 6.915761283600759 -17.123735472052566 -35.83389021536386
 2.930000 19.447148745960646 -34.48989153318209 -70.84200156986836
 2.940000 -46.12142535730255 -21.789639659782083 -33.438884186615
 2.950000 35.36076282295364 -6.621886987322133 -4.611400240243462
 2.960000 44.645436618854376 -20.310453146199933 -62.78661102639947
 2.970000 -7.961902601084574 -16.79343997377989 -37.521316610097436
 2.980000 -21.89301841279135 -33.869323053648685 -73.40013274599319
 2.990000 44.6744886362155 -21.673210334860038 -32.32241962145922
 3.000000 -35.89256122611983 -7.020479723064223 -4.57682862356989
 3.010000 -46.98514285665286 -19.835596917727756 -65.22115949119463
 3.020000 6.611746197698693 -17.12135958814312 -35.82437852566211
 3.030000 19.494280661641255 -34.492360385568304 -70.82935285463857
 3.040000 -45.75402580625533 -21.792467346322855 -33.45302315748978
 3.050000 35.75115627272531 -6.615375581371924 -4.604491584014292
 3.060000 44.78543994427264 -20.313057527060295 -62.80618887589202
 3.070000 -8.180986290854719 -16.79661369032349 -37.516604628809574
 3.080000 -22.30500750226247 -33.87782926554553 -73.40248708854023
 3.090000 44.39982541261915 -21.681904782085144 -32.33151781641597
 3.100000 -35.8171887136525 -7.025134077033148 -4.578841035085826
 3.110000 -46.63427922611237 -19.830433946127215 -65.22795526252179
 3.120000 6.977848524256004 -17.125045811821025 -35.83002182158969
 3.130000 19.62530255517686 -34.49358807350767 -70.84001815168982
 3.140000 -45.969297178518445 -21.79323778323215 -33.44312550950869
 3.150000 35.367746809845244 -6.6230150662276 -4.612684382117656
 3.160000 44.510219674884354 -20.30844262708449 -62.79274723916642
 3.170000 -8.140167673771629 -16.795159009575023 -37.52383890862081
 3.180000 -21.991454461551058 -33.87058446910156 -73.40419746411001
 3.190000 44.73766487269425 -21.674451642109872 -32.31750397604985
 3.200000 -35.72095782108475 -7.023897893784237 -4.57826326909689
 3.210000 -46.83120293142849 -19.832826178652 -65.21499453061533
 3.220000 6.631862923703153 -17.120988932203005 -35.82879854470375
 3.230000 19.373791449519388 -34.48955826830081 -70.83306842071069
 3.240000 -45.92027966215874 -21.789646721247426 -33.44778538371627
 3.250000 35.67102492559228 -6.616040256171248 -4.605214631808998
 3.260000 44.84275824506943 -20.313891382398722 -62.79863464697323
 3.270000 -8.02715778685473 -16.794880820210857 -37.51608758423262
 3.280000 -22.163694560543718 -33.8753846368368 -73.39950443202137
 3.290000 44.41349940079469 -21.679439624038846 -32.332967974418374
 3.300000 -35.938931670228136 -7.0221729168735925 -4.577741285254355
 3.310000 -46.79838422571592 -19.833231709083833 -65.23056120046292
 3.320000 6.894421678866337 -17.124547179039006 -35.82631429829713
 3.330000 19.675288795825082 -34.495101290675294 -70.83564962464433
 3.340000 -45.8236342777523 -21.794823177212894 -33.448462325857705
 3.350000 35.491951201769055 -6.621219421637062 -4.6108294239835175
 3.360000 44.52757500463687 -20.308902255693525 -62.80014826020832
 3.370000 -8.24431593811488 -16.79648845020172 -37.52291224653031
 3.380000 -22.140563975657187 -33.87349893013487 -73.40574761545334
 3.390000 44.66366529066877 -21.677431351234894 -32.31945441698834
 3.400000 -35.66332558170138 -7.026077170668076 -4.579254467194701
 3.410000 -46.69035672486228 -19.83067922496413 -65.2159460797538
 3.420000 6.751090356072126 -17.1220612049192 -35.83150174110478
 3.430000 19.391274145362814 -34.48939683377216 -70.8371667342611
 3.440000 -46.02082827857935 -21.789326433420317 -33.44369052748515
 3.450000 35.53447579935727 -6.618602809538627 -4.608001733798515
 3.460000 44.76739567183358 -20.312631847032492 -62.792938114225734
 3.470000 -7.983988171915485 -16.79407655459508 -37.51831990961557
 3.480000 -22.037133752608497 -33.872615610368655 -73.39946018341001
 3.490000 44.52252952583358 -21.67659807679039 -32.32889472976437
 3.500000 -35.93259982909282 -7.0212400637940355 -4.577415295778973
 3.510000 -46.89269933989621 -19.834567868936432 -65.22702451435572
 3.520000 6.769082465370758 -17.123155081652882 -35.825252591301606
 3.530000 19.605990772115803 -34.49412923273938 -70.83260798733063
 3.540000 -45.7794663087557 -21.794004240079836 -33.45103874060683
 3.550000 35.611855157708234 -6.61869922409044 -4.608180596066603
 3.560000 44.6356328448999 -20.310732050480354 -62.80348734073729
 3.570000 -8.229310536896321 -16.79665786684155 -37.520348072048
 3.580000 -22.224202487715132 -33.875585268693044 -73.40458403404142
 3.590000 44.54702232380977 -21.6795776341423 -32.32475721820586
 3.600000 -35.72051315754374 -7.025999929967903 -4.579356493018853
 3.610000 -46.652202944905355 -19.83041692754854 -65.22106095063882
 3.620000 6.857276164441416 -17.1233787129458 -35.83130672705156
 3.630000 19.489634364076778 -34.49110233206001 -70.83879311373298
 3.640000 -46.01023599138024 -21.790890893884423 -33.44315265355719
 3.650000 35.45111472639836 -6.620773149280179 -4.610388395430771
 3.660000 44.65328135695472 -20.310836971676153 -62.79231833245774
 3.670000 -8.043849338754342 -16.794414641976807 -37.520967353900346
 3.680000 -22.004896839730236 -33.87147920128933 -73.40142611974304
 3.690000 44.622771764376814 -21.675396433157267 -32.32388924958498
 3.700000 -35.84454428003685 -7.022316128223898 -4.577897631843975
 3.710000 -46.87726173084033 -19.83405972701246 -65.22175278724255
 3.720000 6.6992634748825 -17.122088191347267 -35.82672997058785
 3.730000 19.502932624071406 -34.49213411670428 -70.832490289869
 3.740000 -45.83281776671669 -21.792107037200378 -33.45010020990607
 3.750000 35.648834046262515 -6.617416613815003 -4.6068374110041255
 3.760000 44.73239604972207 -20.312293999315543 -62.80190450626864
 3.770000 -8.144430364838058 -16.795919119752078 -37.5184548294543
 3.780000 -22.20815327567402 -33.87572025261048 -73.40238469065217
 3.790000 44.47958019177625 -21.679733630793596 -32.32882785350967
 3.800000 -35.81649794150836 -7.024491501104929 -4.578868649753822
 3.810000 -46.70833060459074 -19.831617570378185 -65.22558322596913
 3.820000 6.883906359492926 -17.123975617415006 -35.829356148864235
 3.830000 19.576632518063604 -34.49292384809111 -70.83768467464157
 3.840000 -45.93216649294273 -21.792663108147046 -33.44541359235169
 3.850000 35.45896966211362 -6.621269824186844 -4.610984052238683
 3.860000 44.58925614819148 -20.309915085424024 -62.795544354368445
 3.870000 -8.13289983916897 -16.7952799133178 -37.52218508523769
 3.880000 -22.057430275890226 -33.87218747009 -73.40343465903891
 3.890000 44.65024732150029 -21.676094409413704 -32.32165333032927
 3.900000 -35.76036114913771 -7.024057303944315 -4.578675426957588
 3.910000 -46.79847901338124 -19.832679054455184 -65.21886238248186
 3.920000 6.713272412051367 -17.12194042033829 -35.82898266075931
 3.930000 19.44598782230139 -34.49078681784839 -70.83442100884757
 3.940000 -45.915973198002604 -21.79074313675386 -33.44748669034919
 3.950000 35.60547502102815 -6.617852358207432 -4.6073353103584935
 3.960000 44.756998314590135 -20.312666412619038 -62.79810378808068
 3.970000 -8.069332666649473 -16.795054871967622 -37.51833298681226
 3.980000 -22.135966742366577 -33.874449573903945 -73.40096362031645
 3.990000 44.49011268722738 -21.678445003220695 -32.32941111101257
 4.000000 -35.87441700388003 -7.023067600641567 -4.578385241349348
 4.010000 -46.79020573957894 -19.833027271936928 -65.22672021910407
 4.020000 6.839443221557801 -17.123677370884323 -35.827586405763945
 4.030000 19.597988802682806 -34.49360830430119 -70.83548989319317
 4.040000 -45.860913909692755 -21.793387154566606 -33.44810093527806
 4.050000 35.52269725534636 -6.620344884367024 -4.61005162252942
 4.060000 44.601489674939984 -20.310222187466792 -62.799224902876944
 4.070000 -8.182148235470464 -16.795913911464176 -37.52169140479319
 4.080000 -22.131781349318572 -33.87365730479959 -73.40413915899549
 4.090000 44.61058737554292 -21.677592120669722 -32.322819550418416
 4.100000 -35.734871457624095 -7.0251203071557455 -4.579206371224647
 4.110000 -46.729725746010445 -19.831665756487382 -65.21952529750774
 4.120000 6.774176889793736 -17.12249379683002 -35.83030888674013
 4.130000 19.457962638050503 -34.490769007090876 -70.8364445014831
 4.140000 -45.963641370429556 -21.790642755113367 -33.445551184930224
 4.150000 35.53710107881357 -6.619183946302723 -4.608806826891049
 4.160000 44.71675624775219 -20.312019671006283 -62.79537885450239
 4.170000 -8.050912169529369 -16.79467410134535 -37.51954063702688
 4.180000 -22.07429432400201 -33.87308381993718 -73.40102091761274
 4.190000 44.54590275034981 -21.67703849356986 -32.327320079468564
 4.200000 -35.86811647736459 -7.022684822780539 -4.578300585379884
 4.210000 -46.83469318780237 -19.83366875454027 -65.2248562713246
 4.220000 6.77698398261137 -17.122965918453865 -35.827174515127744
 4.230000 19.561088239358213 -34.493068111081115 -70.8340366064954
 4.240000 -45.841755147405145 -21.792920283704134 -33.44933911243616
 4.250000 35.58132516758955 -6.619120234384423 -4.608787678188548
 4.260000 44.65666350032754 -20.3111763438378 -62.80078358666785
