TaskNumber,models/jawmodel/models/tongue/exciters/GGP:excitation,models/jawmodel/models/tongue/exciters/GGM:excitation,models/jawmodel/models/tongue/exciters/GGA:excitation,models/jawmodel/models/tongue/exciters/STY:excitation,models/jawmodel/models/tongue/exciters/GH:excitation,models/jawmodel/models/tongue/exciters/MH:excitation,models/jawmodel/models/tongue/exciters/HG:excitation,models/jawmodel/models/tongue/exciters/TRANS:excitation,models/jawmodel/models/tongue/exciters/VERT:excitation,models/jawmodel/models/tongue/exciters/SL:excitation,models/jawmodel/models/tongue/exciters/IL:excitation
56897,0.5,0.5,0.5,0,0,0,0,0.2,0,0.5,0.5
56910,0.5,0.5,0.5,0,0,0,0,0.2,0.5,0.2,0
56920,0.5,0.5,0.5,0,0,0,0,0.5,0,0.2,0.2
56931,0.5,0.5,0.5,0,0,0,0,0.5,0.2,0.5,0
56944,0.5,0.5,0.5,0,0,0,0.2,0,0,0,0.2
56955,0.5,0.5,0.5,0,0,0,0.2,0,0.2,0.2,0
56964,0.5,0.5,0.5,0,0,0,0.2,0,0.5,0.2,0
56975,0.5,0.5,0.5,0,0,0,0.2,0.2,0,0.2,0.5
56984,0.5,0.5,0.5,0,0,0,0.2,0.2,0.2,0.2,0.5
56996,0.5,0.5,0.5,0,0,0,0.2,0.2,0.5,0.5,0.5
57007,0.5,0.5,0.5,0,0,0,0.2,0.5,0.2,0,0.2
57016,0.5,0.5,0.5,0,0,0,0.2,0.5,0.5,0,0.2
57026,0.5,0.5,0.5,0,0,0,0.5,0,0,0,0.5
57036,0.5,0.5,0.5,0,0,0,0.5,0,0.2,0.2,0
57047,0.5,0.5,0.5,0,0,0,0.5,0,0.5,0.2,0.5
57056,0.5,0.5,0.5,0,0,0,0.5,0.2,0,0.2,0.5
57066,0.5,0.5,0.5,0,0,0,0.5,0.2,0.2,0.5,0
57076,0.5,0.5,0.5,0,0,0,0.5,0.2,0.5,0.5,0.2
57087,0.5,0.5,0.5,0,0,0,0.5,0.5,0.2,0,0
57097,0.5,0.5,0.5,0,0,0,0.5,0.5,0.5,0,0.2
57107,0.5,0.5,0.5,0,0,0.2,0,0,0,0,0.5
57116,0.5,0.5,0.5,0,0,0.2,0,0,0.2,0,0.5
57126,0.5,0.5,0.5,0,0,0.2,0,0,0.5,0.2,0
57136,0.5,0.5,0.5,0,0,0.2,0,0.2,0,0.2,0.2
57148,0.5,0.5,0.5,0,0,0.2,0,0.2,0.2,0.5,0.2
57158,0.5,0.5,0.5,0,0,0.2,0,0.2,0.5,0.5,0.5
57169,0.5,0.5,0.5,0,0,0.2,0,0.5,0.2,0,0.2
57175,0.5,0.5,0.5,0,0,0.2,0,0.5,0.2,0.5,0.2
57187,0.5,0.5,0.5,0,0,0.2,0.2,0,0,0,0.2
57196,0.5,0.5,0.5,0,0,0.2,0.2,0,0.2,0,0.2
57206,0.5,0.5,0.5,0,0,0.2,0.2,0,0.5,0,0.5
57212,0.5,0.5,0.5,0,0,0.2,0.2,0,0.5,0.5,0.5
57223,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.2,0,0.2
57233,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.5,0,0.5
57240,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0,0,0
57251,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.2,0,0.5
57259,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.5,0,0.2
57271,0.5,0.5,0.5,0,0,0.2,0.5,0,0,0.2,0.2
57282,0.5,0.5,0.5,0,0,0.2,0.5,0,0.2,0.5,0
57293,0.5,0.5,0.5,0,0,0.2,0.5,0,0.5,0.5,0.5
57303,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.2,0,0
57313,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.5,0,0.2
57323,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0,0,0.5
57332,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.2,0,0.5
57341,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.5,0,0.5
57352,0.5,0.5,0.5,0,0,0.5,0,0,0,0.2,0.2
57362,0.5,0.5,0.5,0,0,0.5,0,0,0.2,0.2,0.5
57375,0.5,0.5,0.5,0,0,0.5,0,0.2,0,0,0
57378,0.5,0.5,0.5,0,0,0.5,0,0.2,0,0.2,0
57387,0.5,0.5,0.5,0,0,0.5,0,0.2,0.2,0.2,0
57396,0.5,0.5,0.5,0,0,0.5,0,0.2,0.5,0.2,0
57408,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0.5,0
57419,0.5,0.5,0.5,0,0,0.5,0,0.5,0.2,0.5,0.5
57428,0.5,0.5,0.5,0,0,0.5,0,0.5,0.5,0.5,0.5
57434,0.5,0.5,0.5,0,0,0.5,0.2,0,0,0.2,0.5
57448,0.5,0.5,0.5,0,0,0.5,0.2,0,0.5,0,0.2
57456,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0,0,0
57462,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0,0.5,0
57470,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.2,0.2,0.5
57481,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0.5,0.5,0.2
57488,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0,0.2,0.5
57497,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.2,0.2,0.5
57506,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0.5,0.2,0.5
57514,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0.2,0.2
57523,0.5,0.5,0.5,0,0,0.5,0.5,0,0.2,0.2,0.2
57532,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0.2,0.2
57541,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0,0.2,0.2
57549,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.2,0.2,0
57556,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.5,0,0.2
57564,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0,0,0
57575,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.2,0,0.5
57582,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0,0
57591,0.5,0.5,0.5,0.2,0,0,0,0,0,0,0
57602,0.5,0.5,0.5,0.2,0,0,0,0,0.2,0,0.5
57604,0.5,0.5,0.5,0.2,0,0,0,0,0.2,0.2,0.2
57613,0.5,0.5,0.5,0.2,0,0,0,0,0.5,0.2,0.2
57622,0.5,0.5,0.5,0.2,0,0,0,0.2,0,0.2,0.2
57631,0.5,0.5,0.5,0.2,0,0,0,0.2,0.2,0.2,0.2
57639,0.5,0.5,0.5,0.2,0,0,0,0.2,0.5,0.2,0
57647,0.5,0.5,0.5,0.2,0,0,0,0.5,0,0,0.5
57654,0.5,0.5,0.5,0.2,0,0,0,0.5,0.2,0,0
57660,0.5,0.5,0.5,0.2,0,0,0,0.5,0.2,0.5,0
57671,0.5,0.5,0.5,0.2,0,0,0,0.5,0.5,0.5,0.5
57680,0.5,0.5,0.5,0.2,0,0,0.2,0,0,0.5,0.5
57686,0.5,0.5,0.5,0.2,0,0,0.2,0,0.2,0.2,0.5
57695,0.5,0.5,0.5,0.2,0,0,0.2,0,0.5,0.2,0.5
57703,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0,0.2,0.2
57712,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.2,0.2,0.2
57719,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0,0.5
57725,0.5,0.5,0.5,0.2,0,0,0.2,0.2,0.5,0.5,0.5
57733,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0,0.5,0.2
57741,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.2,0.5,0
57748,0.5,0.5,0.5,0.2,0,0,0.2,0.5,0.5,0.2,0.2
57757,0.5,0.5,0.5,0.2,0,0,0.5,0,0,0.2,0.2
57765,0.5,0.5,0.5,0.2,0,0,0.5,0,0.2,0.2,0
57772,0.5,0.5,0.5,0.2,0,0,0.5,0,0.5,0,0.2
57780,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0,0,0
57788,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0,0.5,0.5
57796,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.2,0.5,0.2
57804,0.5,0.5,0.5,0.2,0,0,0.5,0.2,0.5,0.5,0
57812,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0,0.2,0.5
57820,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.2,0.2,0.2
57827,0.5,0.5,0.5,0.2,0,0,0.5,0.5,0.5,0,0.5
57836,0.5,0.5,0.5,0.2,0,0.2,0,0,0,0,0.5
57841,0.5,0.5,0.5,0.2,0,0.2,0,0,0,0.5,0.2
57849,0.5,0.5,0.5,0.2,0,0.2,0,0,0.2,0.5,0
57855,0.5,0.5,0.5,0.2,0,0.2,0,0,0.5,0.2,0
57867,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0,0.5,0
57873,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.2,0.2,0
57881,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.5,0,0.5
57886,0.5,0.5,0.5,0.2,0,0.2,0,0.2,0.5,0.5,0.2
57893,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0,0.2,0.5
57902,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0.2,0.2,0.5
57910,0.5,0.5,0.5,0.2,0,0.2,0,0.5,0.5,0.2,0.2
57917,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0,0,0.5
57925,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.2,0,0.2
57934,0.5,0.5,0.5,0.2,0,0.2,0.2,0,0.5,0,0.2
57942,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0,0,0
57951,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.2,0,0
57959,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.2,0.5,0.5
57967,0.5,0.5,0.5,0.2,0,0.2,0.2,0.2,0.5,0.5,0.2
57975,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0,0.5,0
57983,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.2,0.2,0.5
57992,0.5,0.5,0.5,0.2,0,0.2,0.2,0.5,0.5,0.2,0.5
58003,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0,0.5,0.2
58011,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0.2,0.5,0
58017,0.5,0.5,0.5,0.2,0,0.2,0.5,0,0.5,0.2,0
58023,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0,0,0
58033,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.2,0,0.2
58046,0.5,0.5,0.5,0.2,0,0.2,0.5,0.2,0.5,0.2,0.5
58055,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0,0.2,0.5
58062,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.2,0.2,0
58068,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.5,0,0
58076,0.5,0.5,0.5,0.2,0,0.2,0.5,0.5,0.5,0.5,0.5
58085,0.5,0.5,0.5,0.2,0,0.5,0,0,0,0.5,0.5
58094,0.5,0.5,0.5,0.2,0,0.5,0,0,0.2,0.5,0.5
58100,0.5,0.5,0.5,0.2,0,0.5,0,0,0.5,0.2,0.5
58109,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0,0.2,0.5
58118,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.2,0.2,0.5
58126,0.5,0.5,0.5,0.2,0,0.5,0,0.2,0.5,0.2,0.2
58136,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0,0.2,0.5
58145,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.2,0.2,0.5
58155,0.5,0.5,0.5,0.2,0,0.5,0,0.5,0.5,0.5,0
58161,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0,0.2,0
58169,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.2,0,0.5
58177,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.5,0,0.2
58184,0.5,0.5,0.5,0.2,0,0.5,0.2,0,0.5,0.5,0.5
58192,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0,0.5,0.2
58198,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.2,0.2,0.2
58207,0.5,0.5,0.5,0.2,0,0.5,0.2,0.2,0.5,0.2,0.2
58215,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0,0.2,0
58222,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.2,0,0.2
58232,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.5,0,0.5
58238,0.5,0.5,0.5,0.2,0,0.5,0.2,0.5,0.5,0.5,0.5
58246,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0,0.5,0.2
58254,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.2,0.5,0
58261,0.5,0.5,0.5,0.2,0,0.5,0.5,0,0.5,0.2,0.2
58268,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0,0,0.5
58277,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0.2,0,0.5
58288,0.5,0.5,0.5,0.2,0,0.5,0.5,0.2,0.5,0.2,0.2
58294,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0,0,0.2
58303,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.2,0,0.2
58312,0.5,0.5,0.5,0.2,0,0.5,0.5,0.5,0.5,0,0.2
58322,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0.5
58326,0.5,0.5,0.5,0.5,0,0,0,0,0,0.5,0
58337,0.5,0.5,0.5,0.5,0,0,0,0,0.2,0.5,0.5
58345,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.2
58356,0.5,0.5,0.5,0.5,0,0,0,0.2,0.2,0,0
58362,0.5,0.5,0.5,0.5,0,0,0,0.2,0.2,0.5,0
58368,0.5,0.5,0.5,0.5,0,0,0,0.2,0.5,0.2,0
58383,0.5,0.5,0.5,0.5,0,0,0,0.5,0.2,0,0
58389,0.5,0.5,0.5,0.5,0,0,0,0.5,0.2,0.5,0
58394,0.5,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.5
58402,0.5,0.5,0.5,0.5,0,0,0.2,0,0,0,0.2
58409,0.5,0.5,0.5,0.5,0,0,0.2,0,0,0.5,0.5
58417,0.5,0.5,0.5,0.5,0,0,0.2,0,0.2,0.5,0.2
58425,0.5,0.5,0.5,0.5,0,0,0.2,0,0.5,0.5,0
58430,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0,0,0.5
58442,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.2,0.2,0.5
58453,0.5,0.5,0.5,0.5,0,0,0.2,0.2,0.5,0.5,0.2
58459,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0,0.2,0.2
58469,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0.2,0.2,0.5
58477,0.5,0.5,0.5,0.5,0,0,0.2,0.5,0.5,0.2,0.2
58486,0.5,0.5,0.5,0.5,0,0,0.5,0,0,0.2,0.2
58495,0.5,0.5,0.5,0.5,0,0,0.5,0,0.2,0.2,0.2
58502,0.5,0.5,0.5,0.5,0,0,0.5,0,0.5,0,0.5
58509,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0,0,0
58520,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.2,0,0.5
58529,0.5,0.5,0.5,0.5,0,0,0.5,0.2,0.5,0,0.5
58539,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0.2,0
58544,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0.5
58552,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.2,0.5,0.2
58560,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0
58567,0.5,0.5,0.5,0.5,0,0.2,0,0,0,0.2,0.2
58576,0.5,0.5,0.5,0.5,0,0.2,0,0,0.2,0.2,0.2
58586,0.5,0.5,0.5,0.5,0,0.2,0,0,0.5,0.2,0.5
58594,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0,0.2,0.2
58607,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.2,0.5,0.5
58615,0.5,0.5,0.5,0.5,0,0.2,0,0.2,0.5,0.5,0.2
58621,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0,0.2,0.2
58634,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.2,0.5,0.5
58640,0.5,0.5,0.5,0.5,0,0.2,0,0.5,0.5,0.2,0.5
58653,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.2,0,0
58655,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.2,0,0.5
58663,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.5,0,0.2
58666,0.5,0.5,0.5,0.5,0,0.2,0.2,0,0.5,0.2,0.2
58677,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0,0.5,0
58682,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0.2,0,0.5
58697,0.5,0.5,0.5,0.5,0,0.2,0.2,0.2,0.5,0.5,0.5
58705,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0,0.5,0.2
58712,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.2,0.2,0.5
58719,0.5,0.5,0.5,0.5,0,0.2,0.2,0.5,0.5,0.2,0
58727,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0,0,0.5
58736,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.2,0,0.5
58746,0.5,0.5,0.5,0.5,0,0.2,0.5,0,0.5,0.2,0
58752,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0,0,0
58761,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0.2,0,0
58770,0.5,0.5,0.5,0.5,0,0.2,0.5,0.2,0.5,0,0
58780,0.5,0.5,0.5,0.5,0,0.2,0.5,0.5,0,0,0.2
58787,0.5,0.5,0.5,0.5,0,0.2,0.5,0.5,0,0.5,0.5
58795,0.5,0.5,0.5,0.5,0,0.2,0.5,0.5,0.2,0.5,0.2
58803,0.5,0.5,0.5,0.5,0,0.2,0.5,0.5,0.5,0.5,0
58811,0.5,0.5,0.5,0.5,0,0.5,0,0,0,0.2,0.5
58822,0.5,0.5,0.5,0.5,0,0.5,0,0,0.2,0.5,0.2
58832,0.5,0.5,0.5,0.5,0,0.5,0,0,0.5,0.5,0.5
58841,0.5,0.5,0.5,0.5,0,0.5,0,0.2,0,0.5,0.5
58847,0.5,0.5,0.5,0.5,0,0.5,0,0.2,0.2,0.2,0.5
58860,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0,0
58864,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.2,0.2
58877,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.2,0.5,0.5
58882,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0.5,0.2,0.2
58894,0.5,0.5,0.5,0.5,0,0.5,0.2,0,0,0.5,0.2
58904,0.5,0.5,0.5,0.5,0,0.5,0.2,0,0.2,0.5,0.5
58913,0.5,0.5,0.5,0.5,0,0.5,0.2,0,0.5,0.5,0.5
58922,0.5,0.5,0.5,0.5,0,0.5,0.2,0.2,0,0.5,0.5
58930,0.5,0.5,0.5,0.5,0,0.5,0.2,0.2,0.2,0.5,0.2
58939,0.5,0.5,0.5,0.5,0,0.5,0.2,0.2,0.5,0.5,0.2
58944,0.5,0.5,0.5,0.5,0,0.5,0.2,0.5,0,0.2,0
58950,0.5,0.5,0.5,0.5,0,0.5,0.2,0.5,0.2,0,0
58958,0.5,0.5,0.5,0.5,0,0.5,0.2,0.5,0.2,0.5,0.5
58966,0.5,0.5,0.5,0.5,0,0.5,0.2,0.5,0.5,0.5,0.2
58974,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0,0.5,0
58982,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.2,0.2,0.5
58985,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.2,0.5,0.5
58993,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0.5,0.2
59003,0.5,0.5,0.5,0.5,0,0.5,0.5,0.2,0,0.5,0.5
59011,0.5,0.5,0.5,0.5,0,0.5,0.5,0.2,0.2,0.5,0.2
59020,0.5,0.5,0.5,0.5,0,0.5,0.5,0.2,0.5,0.5,0.2
59028,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0,0.5,0
59036,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.2,0.2,0.5
59044,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.2,0.2
